Operator,Noisy_val_approx,Ideal_val,Seq_REM,diff_rem,test_model,singles ,doubles,singles_ratio,doubles_ratio,two_qc_ratio,single_qc_ratio,param_ratio,cnot_con
"(((0, 5), (2, 7)), ((0, 1), (2, 3)), ((0, 0), (2, 0)))",-1.59790387,-1.623077871,-1.619785694,0.000478814,-1.623077871,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (1, 0), (7, 2), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((0, 5), (2, 7)), ((0, 1), (2, 3)), ((1, 0), (3, 0)))",-1.597326671,-1.622483351,-1.619364951,0.000485686,-1.622483351,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (1, 0), (7, 2), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((0, 5), (2, 7)), ((0, 1), (2, 3)), ((4, 0), (6, 0)))",-1.592724076,-1.622492204,-1.619376496,0.000710351,-1.622492204,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 0), (6, 4), (4, 6), (4, 6), (6, 4), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (1, 0), (7, 2), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((0, 5), (2, 7)), ((0, 1), (2, 3)), ((5, 0), (7, 0)))",-1.597490931,-1.62301949,-1.619682724,0.000492476,-1.62301949,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (1, 0), (7, 2), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 5), (2, 7)), ((4, 5), (6, 7)), ((0, 0), (2, 0)))",-1.597635415,-1.622868498,-1.619540842,0.000479848,-1.622868498,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (5, 4), (7, 2), (2, 0), (0, 2), (0, 2), (2, 0), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((0, 5), (2, 7)), ((4, 5), (6, 7)), ((1, 0), (3, 0)))",-1.59386858,-1.622305061,-1.619127502,0.000638013,-1.622305061,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(3, 1), (1, 3), (1, 3), (3, 1), (5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (5, 4), (7, 2), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((0, 5), (2, 7)), ((4, 5), (6, 7)), ((4, 0), (6, 0)))",-1.59719924,-1.622282087,-1.619131141,0.000481008,-1.622282087,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (5, 4), (7, 2), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((0, 5), (2, 7)), ((4, 5), (6, 7)), ((5, 0), (7, 0)))",-1.597512796,-1.6227848,-1.619431322,0.000480422,-1.6227848,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (5, 4), (7, 2), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 5), (2, 7)), ((0, 0), (2, 0)), ((1, 0), (3, 0)))",-1.600753122,-1.622519572,-1.619573689,0.000354214,-1.622519572,2,1,0.5,0.1,0.523809524,0.476190476,0.214285714,"[(3, 1), (1, 3), (1, 3), (3, 1), (5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((0, 5), (2, 7)), ((0, 0), (2, 0)), ((4, 0), (6, 0)))",-1.599179009,-1.621637044,-1.618541994,0.000374925,-1.621637044,2,1,0.5,0.1,0.523809524,0.476190476,0.214285714,"[(5, 0), (6, 4), (4, 6), (4, 6), (6, 4), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((0, 5), (2, 7)), ((0, 0), (2, 0)), ((5, 0), (7, 0)))",-1.61564923,-1.634381774,-1.631361136,0.000246864,-1.634381774,2,1,0.5,0.1,0.523809524,0.476190476,0.214285714,"[(5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2), (2, 0), (0, 2), (0, 2), (2, 0), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 5), (2, 7)), ((1, 0), (3, 0)), ((4, 0), (6, 0)))",-1.607657041,-1.624473376,-1.622285169,0.000213982,-1.624473376,2,1,0.5,0.1,0.523809524,0.476190476,0.214285714,"[(3, 1), (1, 3), (1, 3), (3, 1), (5, 0), (6, 4), (4, 6), (4, 6), (6, 4), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2)]"
"(((0, 5), (2, 7)), ((1, 0), (3, 0)), ((5, 0), (7, 0)))",-1.599527053,-1.621525907,-1.618423325,0.000357069,-1.621525907,2,1,0.5,0.1,0.523809524,0.476190476,0.214285714,"[(3, 1), (1, 3), (1, 3), (3, 1), (5, 0), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 5), (2, 7)), ((4, 0), (6, 0)), ((5, 0), (7, 0)))",-1.600159237,-1.622375546,-1.619435466,0.000371573,-1.622375546,2,1,0.5,0.1,0.523809524,0.476190476,0.214285714,"[(5, 0), (6, 4), (4, 6), (4, 6), (6, 4), (7, 2), (7, 5), (2, 7), (0, 7), (2, 7), (5, 7), (2, 7), (0, 7), (2, 7), (5, 7), (7, 5), (5, 0), (7, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)), ((1, 4), (2, 7)))",-1.675500559,-1.71956499,-1.708260611,0.001073221,-1.71956499,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(4, 0), (5, 1), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (4, 1), (7, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)), ((0, 5), (3, 6)))",-1.674102555,-1.71956499,-1.708105968,0.001156232,-1.71956499,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(4, 0), (5, 1), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (5, 0), (7, 3), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)), ((0, 4), (3, 7)))",-1.615308773,-1.653348916,-1.649155068,0.001145572,-1.653348916,0,3,0,0.3,0.513513514,0.486486486,0.214285714,"[(4, 0), (5, 1), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (6, 2), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)), ((0, 1), (2, 3)))",-1.619445583,-1.657008008,-1.651731746,0.001042396,-1.657008008,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(4, 0), (5, 1), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (1, 0), (7, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)), ((4, 5), (6, 7)))",-1.61932295,-1.657008006,-1.651684158,0.001047248,-1.657008006,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(4, 0), (5, 1), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (5, 4), (7, 3), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)), ((0, 0), (2, 0)))",-1.626288105,-1.652658153,-1.648257093,0.000482636,-1.652658153,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(4, 0), (5, 1), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2), (2, 0), (0, 2), (0, 2), (2, 0), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)), ((1, 0), (3, 0)))",-1.625552268,-1.652444296,-1.648022385,0.000504906,-1.652444296,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(4, 0), (5, 1), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)), ((4, 0), (6, 0)))",-1.626287025,-1.652658153,-1.648256019,0.000482637,-1.652658153,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(4, 0), (5, 1), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2), (6, 4), (4, 6), (4, 6), (6, 4), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3)]"
"(((0, 4), (2, 6)), ((1, 5), (3, 7)), ((5, 0), (7, 0)))",-1.625561337,-1.652444295,-1.648031464,0.000504907,-1.652444295,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(4, 0), (5, 1), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (6, 2), (7, 3), (7, 5), (3, 7), (1, 7), (3, 7), (5, 7), (3, 7), (1, 7), (3, 7), (5, 7), (7, 5), (5, 1), (7, 3), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((0, 5), (3, 6)))",-1.68653765,-1.736279575,-1.720849146,0.001177279,-1.736279575,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (4, 1), (5, 0), (6, 2), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((0, 4), (3, 7)))",-1.630883066,-1.677647801,-1.67126961,0.001631073,-1.677647801,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (4, 1), (6, 2), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (4, 0), (7, 2), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((0, 1), (2, 3)))",-1.628659591,-1.66900863,-1.662725333,0.001160475,-1.66900863,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (4, 1), (6, 2), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (1, 0), (7, 2), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((4, 5), (6, 7)))",-1.630607403,-1.670261245,-1.663805712,0.001102128,-1.670261245,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (4, 1), (6, 2), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (5, 4), (7, 2), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((0, 0), (2, 0)))",-1.646132827,-1.676070135,-1.669358407,0.000539428,-1.676070135,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (4, 1), (6, 2), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2), (2, 0), (0, 2), (0, 2), (2, 0)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((1, 0), (3, 0)))",-1.638263202,-1.667713961,-1.661513252,0.000540565,-1.667713961,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (4, 1), (6, 2), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (3, 1), (1, 3), (1, 3), (3, 1), (7, 2)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((4, 0), (6, 0)))",-1.648979572,-1.678670083,-1.67180321,0.000520918,-1.678670083,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (4, 1), (6, 2), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (6, 4), (4, 6), (4, 6), (6, 4), (7, 2)]"
"(((0, 4), (2, 6)), ((1, 4), (2, 7)), ((5, 0), (7, 0)))",-1.638542301,-1.667835041,-1.661642569,0.000533622,-1.667835041,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (4, 1), (6, 2), (7, 2), (7, 4), (2, 7), (1, 7), (2, 7), (4, 7), (2, 7), (1, 7), (2, 7), (4, 7), (7, 4), (4, 1), (7, 2), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 4), (2, 6)), ((0, 5), (3, 6)), ((0, 4), (3, 7)))",-1.630289004,-1.677647801,-1.670828522,0.001643453,-1.677647801,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (5, 0), (6, 2), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (4, 0), (6, 3), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3)]"
"(((0, 4), (2, 6)), ((0, 5), (3, 6)), ((0, 1), (2, 3)))",-1.629639205,-1.670261239,-1.663169859,0.001124305,-1.670261239,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (5, 0), (6, 2), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (1, 0), (6, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((0, 4), (2, 6)), ((0, 5), (3, 6)), ((4, 5), (6, 7)))",-1.627206438,-1.66900863,-1.66203291,0.001212883,-1.66900863,0,3,0,0.3,0.512195122,0.487804878,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (5, 0), (6, 2), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (5, 4), (6, 3), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((0, 4), (2, 6)), ((0, 5), (3, 6)), ((0, 0), (2, 0)))",-1.647354708,-1.678670083,-1.67081365,0.000550322,-1.678670083,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (5, 0), (6, 2), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (2, 0), (0, 2), (0, 2), (2, 0), (6, 3)]"
"(((0, 4), (2, 6)), ((0, 5), (3, 6)), ((1, 0), (3, 0)))",-1.637259332,-1.66783504,-1.660945473,0.000561033,-1.66783504,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (5, 0), (6, 2), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((0, 4), (2, 6)), ((0, 5), (3, 6)), ((4, 0), (6, 0)))",-1.644693572,-1.676070124,-1.668502359,0.000566858,-1.676070124,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (5, 0), (6, 2), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (6, 4), (4, 6), (4, 6), (6, 4)]"
"(((0, 4), (2, 6)), ((0, 5), (3, 6)), ((5, 0), (7, 0)))",-1.636980532,-1.667713964,-1.660779257,0.000566379,-1.667713964,1,2,0.25,0.2,0.516129032,0.483870968,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (4, 0), (5, 0), (6, 2), (6, 3), (6, 5), (3, 6), (0, 6), (3, 6), (5, 6), (3, 6), (0, 6), (3, 6), (5, 6), (6, 5), (5, 0), (6, 3), (7, 5), (5, 7), (5, 7), (7, 5)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((0, 1), (2, 3)))",-1.590296394,-1.625766485,-1.622876842,0.001061486,-1.625766485,0,3,0,0.3,0.512820513,0.487179487,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (6, 2), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (1, 0), (7, 3), (3, 2), (3, 1), (2, 3), (0, 3), (2, 3), (1, 3), (2, 3), (0, 3), (2, 3), (1, 3), (3, 1), (1, 0), (3, 2)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((4, 5), (6, 7)))",-1.589883909,-1.625766478,-1.622876849,0.001088534,-1.625766478,0,3,0,0.3,0.512820513,0.487179487,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (6, 2), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (5, 4), (7, 3), (7, 6), (7, 5), (6, 7), (4, 7), (6, 7), (5, 7), (6, 7), (4, 7), (6, 7), (5, 7), (7, 5), (5, 4), (7, 6)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((0, 0), (2, 0)))",-1.600068035,-1.625711334,-1.62274646,0.000514311,-1.625711334,1,2,0.25,0.2,0.517241379,0.482758621,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (6, 2), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (2, 0), (0, 2), (0, 2), (2, 0), (7, 3)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((1, 0), (3, 0)))",-1.599083965,-1.625050651,-1.622120453,0.00053068,-1.625050651,1,2,0.25,0.2,0.517241379,0.482758621,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (6, 2), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3), (3, 1), (1, 3), (1, 3), (3, 1)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((4, 0), (6, 0)))",-1.600079942,-1.625711307,-1.622758368,0.000514311,-1.625711307,1,2,0.25,0.2,0.517241379,0.482758621,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (6, 2), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (6, 4), (4, 6), (4, 6), (6, 4), (7, 3)]"
"(((0, 4), (2, 6)), ((0, 4), (3, 7)), ((5, 0), (7, 0)))",-1.59925461,-1.625050637,-1.622132277,0.000523388,-1.625050637,1,2,0.25,0.2,0.517241379,0.482758621,0.214285714,"[(4, 0), (6, 2), (6, 4), (2, 6), (0, 6), (2, 6), (4, 6), (2, 6), (0, 6), (2, 6), (4, 6), (6, 4), (6, 2), (7, 3), (7, 4), (3, 7), (0, 7), (3, 7), (4, 7), (3, 7), (0, 7), (3, 7), (4, 7), (7, 4), (4, 0), (7, 3), (7, 5), (5, 7), (5, 7), (7, 5)]"
