Operator,Noisy_val_approx,Ideal_val,two_qc_ratio,single_qc_ratio,param_ratio,cnot_con
"(((0, 5), (2, 7)), ((0, 5), (2, 6)), ((1, 0), (3, 0)))",-2.105953748774559,-2.105953748774559,0.28859060402684567,0.7114093959731543,0.1875,"[(6, 5), (12, 13), (13, 4), (13, 4), (13, 4), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (5, 4), (3, 4), (3, 4), (3, 4), (6, 5), (6, 5), (5, 4), (3, 4), (5, 4), (12, 13), (12, 13), (12, 13), (12, 11), (12, 11), (12, 11), (12, 11), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (3, 4), (5, 4), (3, 14), (3, 14), (3, 14), (13, 14)]"
"(((0, 5), (2, 7)), ((0, 5), (2, 6)), ((4, 0), (6, 0)))",-2.105953649842599,-2.105953649842599,0.2727272727272727,0.7272727272727273,0.1875,"[(3, 4), (15, 14), (3, 14), (3, 4), (15, 2), (15, 2), (15, 2), (2, 3), (3, 4), (3, 14), (3, 4), (2, 3), (3, 4), (3, 14), (3, 14), (3, 4), (2, 3), (2, 3), (2, 3), (13, 4), (13, 14), (13, 4), (3, 14), (3, 14), (3, 14), (13, 14), (13, 4), (3, 14), (3, 14), (3, 14), (13, 14), (13, 4), (3, 14), (3, 14), (3, 14), (13, 14), (13, 4), (3, 14), (3, 14), (3, 14), (13, 14), (13, 14), (13, 4), (12, 13), (12, 13), (12, 13), (12, 13), (3, 14)]"
"(((0, 5), (2, 7)), ((0, 5), (2, 6)), ((5, 0), (7, 0)))",-2.105996252859825,-2.105996252859825,0.25862068965517243,0.7413793103448276,0.1875,"[(12, 5), (6, 5), (6, 5), (6, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (6, 5), (5, 4), (6, 5), (6, 5), (6, 5), (12, 11), (12, 11), (12, 11), (13, 4), (13, 4), (13, 4), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 5), (12, 13), (12, 11), (12, 11), (12, 11), (12, 5), (6, 5), (6, 5), (6, 5), (6, 5)]"
"(((0, 5), (2, 7)), ((0, 5), (3, 6)), ((0, 0), (2, 0)))",-2.107270177798113,-2.107270177798113,0.29577464788732394,0.704225352112676,0.1875,"[(5, 4), (15, 14), (13, 14), (13, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (3, 14), (13, 14), (3, 14), (15, 14), (15, 14), (3, 14), (15, 14), (15, 14), (15, 14), (3, 14), (3, 14), (3, 14), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (3, 4), (5, 4), (13, 14), (13, 14), (13, 14), (3, 14), (13, 14), (13, 14), (13, 14), (13, 14)]"
"(((0, 5), (2, 7)), ((0, 5), (3, 6)), ((1, 0), (3, 0)))",-2.107183842897416,-2.107183842897416,0.30656934306569344,0.6934306569343066,0.1875,"[(2, 3), (5, 4), (13, 14), (3, 14), (13, 14), (15, 2), (15, 2), (15, 2), (15, 14), (13, 14), (3, 14), (13, 14), (15, 14), (13, 14), (3, 14), (3, 14), (3, 4), (5, 4), (13, 14), (15, 14), (15, 14), (15, 14), (13, 14), (13, 14), (13, 14), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (3, 4), (5, 4), (6, 5), (6, 5), (6, 5), (6, 5), (13, 4), (13, 4), (13, 4), (3, 4)]"
"(((0, 5), (2, 7)), ((0, 5), (3, 6)), ((4, 0), (6, 0)))",-2.107174384187849,-2.107174384187849,0.267515923566879,0.732484076433121,0.1875,"[(5, 4), (11, 10), (12, 5), (12, 5), (12, 5), (13, 14), (12, 13), (13, 14), (13, 4), (13, 14), (12, 13), (13, 14), (13, 4), (5, 4), (5, 4), (5, 4), (6, 5), (6, 5), (6, 5), (13, 14), (12, 13), (12, 13), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (12, 11), (11, 10), (6, 11), (6, 11), (6, 11), (6, 7), (6, 7), (6, 7), (6, 7), (12, 11), (13, 14)]"
"(((0, 5), (2, 7)), ((0, 5), (3, 6)), ((5, 0), (7, 0)))",-2.107222290183879,-2.107222290183879,0.2876712328767123,0.7123287671232876,0.1875,"[(5, 4), (15, 14), (3, 14), (3, 14), (3, 14), (13, 14), (15, 14), (13, 14), (3, 14), (13, 14), (15, 14), (13, 14), (3, 14), (13, 14), (15, 14), (15, 14), (13, 14), (15, 14), (15, 14), (15, 14), (13, 14), (13, 14), (13, 14), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (13, 4), (5, 4), (13, 14), (13, 14), (13, 14), (3, 14), (15, 14), (15, 14), (15, 14), (15, 14)]"
"(((0, 5), (2, 7)), ((0, 0), (2, 0)), ((1, 0), (3, 0)))",-2.1059978429746202,-2.1059978429746202,0.2828282828282828,0.7171717171717171,0.1875,"[(5, 4), (3, 4), (3, 4), (3, 4), (8, 7), (8, 7), (8, 7), (8, 7), (13, 4), (5, 4), (13, 4), (3, 4), (13, 4), (5, 4), (13, 4), (3, 4), (13, 4), (5, 4), (5, 4), (13, 4), (3, 4), (3, 4), (3, 4), (5, 4), (13, 4), (13, 4), (13, 4), (13, 4)]"
"(((0, 5), (2, 7)), ((0, 0), (2, 0)), ((4, 0), (6, 0)))",-2.1060009879841495,-2.1060009879841495,0.2692307692307692,0.7307692307692307,0.1875,"[(5, 4), (6, 5), (6, 5), (6, 5), (11, 10), (11, 10), (11, 10), (11, 10), (12, 5), (6, 5), (12, 5), (5, 4), (12, 5), (6, 5), (12, 5), (5, 4), (12, 5), (6, 5), (6, 5), (12, 5), (5, 4), (5, 4), (5, 4), (6, 5), (12, 5), (12, 5), (12, 5), (12, 5)]"
"(((0, 5), (2, 7)), ((0, 0), (2, 0)), ((5, 0), (7, 0)))",-2.1060752432755603,-2.1060752432755603,0.29523809523809524,0.7047619047619048,0.1875,"[(15, 14), (3, 14), (3, 14), (3, 14), (13, 14), (15, 14), (13, 14), (3, 14), (13, 14), (15, 14), (13, 14), (3, 14), (13, 14), (15, 14), (15, 14), (13, 14), (3, 14), (3, 14), (3, 14), (15, 14), (13, 14), (13, 14), (13, 14), (13, 14), (3, 14), (3, 14), (3, 14), (15, 14), (15, 14), (15, 14), (15, 14)]"
"(((0, 5), (2, 7)), ((1, 0), (3, 0)), ((4, 0), (6, 0)))",-2.1059546729252396,-2.1059546729252396,0.2692307692307692,0.7307692307692307,0.1875,"[(3, 4), (6, 7), (6, 7), (6, 7), (6, 7), (12, 5), (5, 4), (3, 4), (12, 13), (12, 13), (12, 13), (12, 11), (12, 11), (12, 11), (12, 11), (13, 4), (3, 4), (5, 4), (3, 4), (13, 4), (3, 4), (5, 4), (5, 4), (3, 4), (12, 13), (12, 13), (12, 13), (12, 5)]"
"(((0, 5), (2, 7)), ((1, 0), (3, 0)), ((5, 0), (7, 0)))",-2.1059968584256676,-2.1059968584256676,0.2616822429906542,0.7383177570093458,0.1875,"[(5, 4), (6, 11), (6, 5), (5, 4), (12, 13), (12, 13), (12, 13), (12, 13), (12, 11), (12, 11), (12, 11), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (6, 5), (5, 4), (6, 5), (6, 5), (6, 5), (12, 5), (6, 5), (6, 5), (6, 5), (6, 5)]"
"(((0, 5), (2, 7)), ((4, 0), (6, 0)), ((5, 0), (7, 0)))",-2.1059962849286897,-2.1059962849286897,0.2828282828282828,0.7171717171717171,0.1875,"[(11, 10), (11, 10), (11, 10), (11, 10), (3, 14), (13, 14), (13, 14), (13, 14), (15, 14), (13, 14), (15, 14), (3, 14), (15, 14), (13, 14), (15, 14), (3, 14), (3, 4), (3, 4), (3, 4), (15, 14), (13, 14), (13, 14), (13, 4), (15, 14), (13, 14), (13, 14), (13, 14), (13, 14)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)), ((1, 4), (2, 7)))",-2.1114647003687415,-2.1114647003687415,0.2768595041322314,0.7231404958677686,0.1875,"[(6, 11), (6, 5), (6, 5), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 11), (12, 5), (12, 5), (12, 5), (5, 4), (6, 5), (6, 7), (6, 5), (6, 5), (6, 5), (5, 4), (6, 5), (6, 5), (6, 5), (6, 7), (6, 5), (6, 7), (6, 5), (6, 5), (6, 5), (5, 4), (6, 5), (6, 5), (6, 5), (6, 7), (6, 5), (6, 5), (5, 4), (3, 4), (3, 4), (3, 4), (6, 7), (12, 11), (12, 5), (6, 5), (6, 5), (6, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (6, 5), (5, 4), (12, 5), (12, 5), (12, 5), (6, 5)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)), ((4, 5), (6, 7)))",-2.10990253986074,-2.10990253986074,0.3145539906103286,0.6854460093896714,0.1875,"[(6, 7), (9, 8), (11, 10), (7, 10), (6, 7), (6, 7), (6, 7), (11, 10), (7, 10), (6, 7), (6, 7), (6, 7), (11, 10), (7, 10), (6, 7), (6, 7), (6, 7), (11, 10), (7, 10), (6, 7), (6, 7), (6, 7), (11, 10), (7, 10), (7, 10), (6, 7), (8, 7), (8, 7), (8, 7), (9, 10), (11, 10), (7, 10), (11, 10), (9, 10), (11, 10), (7, 10), (11, 10), (9, 10), (9, 10), (9, 8), (9, 8), (9, 8), (8, 7), (9, 8), (8, 7), (8, 7), (8, 7), (11, 10), (12, 11), (12, 11), (12, 11), (11, 10), (9, 10), (11, 10), (7, 10), (11, 10), (9, 10), (11, 10), (7, 10), (8, 7), (8, 7), (8, 7), (11, 10), (9, 10), (9, 10), (9, 8), (11, 10)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)), ((0, 1), (2, 3)))",-2.1099025223940284,-2.1099025223940284,0.2885572139303483,0.7114427860696517,0.1875,"[(6, 5), (7, 10), (9, 10), (9, 10), (9, 10), (11, 10), (9, 10), (11, 10), (7, 10), (11, 10), (9, 10), (11, 10), (7, 10), (11, 10), (9, 10), (9, 10), (7, 10), (7, 10), (7, 10), (6, 7), (6, 7), (6, 7), (6, 5), (9, 10), (6, 11), (6, 7), (6, 11), (6, 5), (6, 11), (6, 7), (6, 11), (6, 5), (6, 5), (6, 11), (6, 5), (6, 5), (6, 5), (6, 7), (7, 10), (6, 7), (6, 7), (6, 7), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (6, 7), (6, 7), (6, 7), (12, 11), (11, 10), (11, 10), (7, 10), (12, 11)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)), ((1, 5), (2, 6)))",-2.130059247571266,-2.130059247571266,0.2931937172774869,0.7068062827225131,0.1875,"[(6, 5), (8, 7), (6, 7), (6, 5), (6, 5), (6, 5), (8, 7), (6, 7), (6, 5), (6, 5), (6, 5), (8, 7), (6, 7), (6, 5), (6, 5), (6, 5), (8, 7), (6, 7), (6, 5), (6, 5), (6, 5), (8, 7), (6, 7), (6, 7), (11, 10), (6, 11), (6, 11), (6, 11), (6, 7), (8, 7), (7, 10), (8, 7), (6, 7), (8, 7), (7, 10), (8, 7), (6, 7), (6, 7), (8, 7), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 11), (6, 11), (6, 11), (6, 11), (6, 5), (11, 10), (12, 13)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)), ((1, 5), (3, 6)))",-2.1085423512689685,-2.1085423512689685,0.28837209302325584,0.7116279069767442,0.1875,"[(6, 5), (5, 4), (5, 4), (5, 4), (11, 10), (12, 5), (5, 4), (12, 5), (6, 5), (12, 5), (5, 4), (12, 5), (6, 5), (12, 5), (5, 4), (5, 4), (6, 5), (6, 5), (6, 5), (6, 11), (6, 11), (6, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (6, 11), (6, 7), (6, 7), (6, 7), (7, 10), (12, 11), (12, 13), (13, 4), (5, 4), (5, 4), (5, 4), (12, 13), (13, 4), (12, 13), (12, 13), (12, 13), (12, 13), (12, 5), (12, 13), (12, 13), (12, 13), (12, 13), (13, 4), (5, 4), (5, 4), (5, 4), (12, 13), (13, 4), (13, 4), (5, 4), (12, 13)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)), ((0, 5), (2, 6)))",-2.1085423442539675,-2.1085423442539675,0.27403846153846156,0.7259615384615384,0.1875,"[(6, 5), (11, 10), (9, 10), (9, 10), (9, 10), (7, 10), (11, 10), (7, 10), (9, 10), (7, 10), (11, 10), (7, 10), (9, 10), (7, 10), (11, 10), (9, 10), (6, 11), (6, 11), (6, 11), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 11), (6, 7), (12, 5), (12, 5), (12, 5), (5, 4), (12, 11), (11, 10), (11, 10), (11, 10), (12, 11), (6, 11), (6, 11), (6, 11), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (5, 4), (12, 5), (5, 4), (6, 5), (6, 5), (5, 4), (6, 11), (6, 11), (6, 11), (12, 11)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)), ((0, 5), (3, 6)))",-2.1114647003687512,-2.1114647003687512,0.2864321608040201,0.7135678391959799,0.1875,"[(7, 10), (8, 7), (8, 7), (8, 7), (6, 7), (7, 10), (6, 7), (8, 7), (6, 7), (7, 10), (6, 7), (8, 7), (6, 7), (7, 10), (8, 7), (12, 11), (11, 10), (11, 10), (11, 10), (11, 10), (6, 11), (12, 11), (6, 11), (11, 10), (6, 11), (12, 11), (6, 11), (11, 10), (11, 10), (6, 11), (6, 5), (6, 7), (6, 7), (6, 7), (12, 11), (12, 11), (12, 11), (11, 10), (6, 11), (6, 5), (6, 5), (6, 5), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 5), (6, 7), (12, 5), (12, 5), (12, 5), (12, 11)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)), ((0, 0), (2, 0)))",-2.1085464880206652,-2.1085464880206652,0.25333333333333335,0.7466666666666667,0.1875,"[(6, 5), (7, 10), (11, 10), (11, 10), (11, 10), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 7), (12, 13), (12, 11), (12, 11), (12, 11), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 11), (12, 5), (12, 11), (12, 11), (12, 11), (12, 13), (13, 14), (13, 14), (13, 14), (13, 14)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)), ((1, 0), (3, 0)))",-2.1085524169245353,-2.1085524169245353,0.3018867924528302,0.6981132075471698,0.1875,"[(3, 4), (12, 5), (13, 14), (13, 4), (3, 4), (13, 14), (13, 14), (13, 14), (13, 4), (3, 4), (13, 14), (13, 14), (13, 14), (13, 4), (3, 4), (13, 14), (13, 14), (13, 14), (13, 4), (3, 4), (13, 14), (13, 14), (13, 14), (13, 4), (13, 4), (5, 4), (3, 4), (13, 14), (12, 13), (12, 13), (12, 13), (13, 4), (3, 4), (5, 4), (3, 4), (13, 4), (3, 4), (5, 4), (5, 4), (3, 4), (5, 4), (5, 4), (5, 4), (13, 4), (3, 14), (3, 14), (3, 14), (3, 14)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)), ((4, 0), (6, 0)))",-2.1085466051227924,-2.1085466051227924,0.2676056338028169,0.7323943661971831,0.1875,"[(6, 7), (8, 7), (8, 7), (8, 7), (7, 10), (6, 7), (7, 10), (8, 7), (7, 10), (6, 7), (7, 10), (8, 7), (7, 10), (6, 7), (8, 7), (12, 11), (6, 11), (6, 11), (6, 11), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (12, 11), (11, 10), (6, 11), (6, 11), (6, 11), (12, 11), (12, 13), (12, 13), (12, 13), (12, 13)]"
"(((1, 5), (3, 7)), ((0, 4), (3, 7)), ((5, 0), (7, 0)))",-2.108552416924513,-2.108552416924513,0.26573426573426573,0.7342657342657343,0.1875,"[(5, 4), (12, 11), (13, 14), (13, 4), (5, 4), (3, 14), (3, 14), (3, 14), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (3, 4), (12, 13), (12, 13), (12, 13), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 11), (12, 5), (12, 13), (12, 13), (12, 13), (12, 11), (13, 4), (13, 4), (13, 4), (13, 4)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)), ((4, 5), (6, 7)))",-2.109114001552416,-2.109114001552416,0.2825112107623318,0.7174887892376681,0.1875,"[(6, 11), (6, 7), (6, 7), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 11), (6, 5), (6, 11), (6, 11), (6, 11), (6, 7), (7, 10), (6, 7), (6, 7), (6, 7), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (11, 10), (7, 10), (7, 10), (7, 10), (6, 7), (7, 10), (6, 7), (6, 7), (6, 7), (12, 11), (12, 13), (12, 13), (12, 13), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (11, 10), (7, 10), (7, 10), (7, 10), (6, 7), (12, 11)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)), ((0, 1), (2, 3)))",-2.108991000359505,-2.108991000359505,0.28820960698689957,0.7117903930131004,0.1875,"[(12, 11), (12, 13), (12, 13), (12, 13), (12, 5), (12, 13), (12, 5), (12, 11), (12, 5), (12, 13), (12, 5), (12, 11), (12, 5), (12, 13), (12, 13), (12, 5), (12, 11), (12, 11), (12, 11), (6, 11), (11, 10), (11, 10), (11, 10), (12, 13), (12, 11), (11, 10), (11, 10), (11, 10), (11, 10), (6, 11), (12, 11), (6, 11), (11, 10), (6, 11), (12, 11), (6, 11), (11, 10), (11, 10), (6, 11), (6, 5), (11, 10), (11, 10), (11, 10), (12, 11), (13, 4), (13, 4), (13, 4), (12, 13), (12, 5), (6, 5), (13, 4), (13, 4), (13, 4), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (12, 5), (6, 5), (13, 4), (13, 4), (13, 4), (12, 13)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)), ((1, 5), (2, 6)))",-2.129967199765648,-2.129967199765648,0.3004694835680751,0.6995305164319249,0.1875,"[(13, 4), (13, 14), (13, 14), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (13, 4), (12, 13), (13, 4), (13, 4), (13, 4), (5, 4), (13, 14), (3, 14), (3, 4), (5, 4), (13, 14), (13, 14), (13, 14), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (3, 4), (5, 4), (6, 5), (6, 5), (3, 14), (3, 14), (3, 14), (3, 4), (3, 4), (3, 4), (13, 14), (13, 4), (5, 4), (6, 5), (12, 13), (12, 13), (12, 13), (12, 5), (6, 5), (5, 4), (6, 5), (12, 5), (6, 5), (5, 4), (5, 4), (6, 5), (12, 5), (12, 5), (12, 5), (5, 4)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)), ((1, 5), (3, 6)))",-2.1075423386829533,-2.1075423386829533,0.2785388127853881,0.7214611872146118,0.1875,"[(3, 14), (13, 14), (13, 14), (13, 14), (15, 14), (13, 14), (15, 14), (3, 14), (15, 14), (13, 14), (15, 14), (3, 14), (15, 14), (13, 14), (13, 14), (15, 14), (13, 14), (13, 14), (13, 14), (12, 13), (3, 14), (3, 4), (13, 4), (12, 13), (3, 14), (3, 14), (3, 14), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (13, 4), (12, 13), (3, 14), (3, 14), (3, 14), (3, 4), (3, 14), (2, 3), (2, 3), (2, 3), (15, 0), (15, 0), (15, 14), (15, 0), (15, 2), (15, 0), (15, 14), (15, 0), (15, 2), (15, 0), (15, 14), (15, 14), (15, 0), (15, 2), (15, 2), (15, 2), (15, 14)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)), ((0, 5), (2, 6)))",-2.1075423287310056,-2.1075423287310056,0.2796610169491525,0.7203389830508474,0.1875,"[(6, 7), (12, 5), (6, 5), (6, 7), (12, 11), (12, 11), (12, 11), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 5), (6, 7), (6, 5), (6, 5), (6, 5), (5, 4), (6, 11), (6, 5), (6, 5), (6, 5), (5, 4), (5, 4), (5, 4), (3, 4), (11, 10), (7, 10), (7, 10), (7, 10), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 5), (6, 11), (6, 5), (6, 7), (6, 7), (6, 5), (7, 10), (7, 10), (7, 10), (11, 10), (13, 4), (13, 4), (13, 4), (5, 4), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (5, 4), (3, 4), (5, 4), (13, 4), (13, 4), (5, 4), (3, 14), (3, 14), (3, 14), (13, 14)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)), ((0, 5), (3, 6)))",-2.1102286917748225,-2.1102286917748225,0.28,0.72,0.1875,"[(6, 5), (5, 4), (5, 4), (5, 4), (12, 5), (5, 4), (12, 5), (6, 5), (12, 5), (5, 4), (12, 5), (6, 5), (12, 5), (5, 4), (5, 4), (12, 5), (6, 5), (6, 5), (6, 5), (5, 4), (3, 4), (6, 7), (12, 13), (13, 4), (12, 13), (3, 14), (3, 14), (3, 14), (13, 14), (12, 13), (13, 4), (12, 13), (13, 14), (12, 13), (13, 4), (13, 4), (12, 13), (12, 5), (12, 5), (12, 5), (12, 11), (6, 11), (6, 7), (12, 5), (12, 5), (12, 5), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 11), (6, 7), (6, 5), (6, 5), (6, 5), (6, 11), (13, 14), (13, 14), (13, 14), (13, 4)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)), ((0, 0), (2, 0)))",-2.107546156872063,-2.107546156872063,0.27011494252873564,0.7298850574712644,0.1875,"[(12, 11), (13, 4), (5, 4), (5, 4), (5, 4), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 11), (12, 13), (12, 11), (12, 5), (12, 5), (12, 11), (12, 13), (12, 13), (12, 13), (12, 5), (13, 4), (13, 14), (13, 14), (13, 14), (12, 13), (13, 14), (13, 14), (13, 14), (13, 14), (13, 4), (12, 13), (13, 4), (13, 14), (13, 4), (12, 13), (13, 4), (13, 14), (13, 14), (13, 4), (3, 4), (3, 4), (3, 4), (3, 4), (12, 13), (12, 13), (12, 13), (13, 14)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)), ((1, 0), (3, 0)))",-2.1076057393246135,-2.1076057393246135,0.27167630057803466,0.7283236994219653,0.1875,"[(6, 7), (12, 11), (12, 5), (12, 5), (12, 5), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 7), (6, 11), (6, 7), (6, 5), (6, 5), (6, 7), (6, 11), (6, 11), (6, 11), (6, 5), (11, 10), (12, 5), (12, 5), (12, 5), (6, 5), (12, 5), (12, 5), (12, 5), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (12, 11), (11, 10), (12, 5), (12, 5), (12, 5), (6, 5), (6, 7), (6, 7), (6, 7), (6, 7)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)), ((4, 0), (6, 0)))",-2.1075665766869394,-2.1075665766869394,0.2849462365591398,0.7150537634408602,0.1875,"[(13, 14), (13, 4), (13, 4), (13, 4), (15, 2), (15, 2), (15, 2), (2, 3), (3, 14), (2, 3), (3, 4), (2, 3), (3, 14), (2, 3), (3, 4), (2, 3), (3, 14), (3, 14), (2, 3), (3, 14), (3, 14), (3, 14), (3, 4), (5, 4), (12, 5), (12, 5), (12, 5), (15, 14), (13, 14), (13, 14), (13, 14), (12, 13), (15, 14), (15, 14), (15, 14), (13, 14), (13, 4), (13, 14), (12, 13), (13, 14), (13, 4), (13, 14), (12, 13), (12, 13), (12, 5), (12, 5), (12, 5), (5, 4), (12, 5), (12, 5), (12, 5), (12, 5), (13, 14)]"
"(((1, 5), (3, 7)), ((1, 4), (2, 7)), ((5, 0), (7, 0)))",-2.1076508295077323,-2.1076508295077323,0.2994011976047904,0.7005988023952096,0.1875,"[(6, 7), (7, 10), (7, 10), (7, 10), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (11, 10), (12, 11), (11, 10), (11, 10), (11, 10), (9, 10), (6, 11), (6, 7), (7, 10), (6, 7), (6, 7), (6, 7), (9, 10), (7, 10), (6, 7), (6, 7), (6, 7), (9, 10), (7, 10), (6, 7), (6, 7), (6, 7), (9, 10), (7, 10), (6, 7), (6, 7), (6, 7), (9, 10), (7, 10), (7, 10), (6, 7), (9, 10), (11, 10), (11, 10), (11, 10), (11, 10)]"
"(((1, 5), (3, 7)), ((4, 5), (6, 7)), ((0, 1), (2, 3)))",-2.1073560282965778,-2.1073560282965778,0.2801556420233463,0.7198443579766537,0.1875,"[(12, 5), (12, 11), (12, 11), (12, 11), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 11), (12, 13), (12, 11), (12, 11), (12, 11), (11, 10), (12, 5), (5, 4), (5, 4), (5, 4), (3, 4), (6, 5), (6, 5), (6, 5), (12, 5), (6, 5), (6, 5), (6, 5), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (12, 11), (11, 10), (6, 11), (6, 11), (6, 11), (12, 11), (13, 14), (13, 4), (3, 4), (3, 4), (3, 4), (13, 14), (13, 4), (3, 4), (3, 4), (3, 4), (13, 14), (13, 4), (3, 4), (3, 4), (3, 4), (13, 14), (13, 4), (3, 4), (3, 4), (3, 4), (13, 14), (13, 4), (13, 4), (3, 4), (13, 14)]"
"(((1, 5), (3, 7)), ((4, 5), (6, 7)), ((1, 5), (2, 6)))",-2.1279863263681262,-2.1279863263681262,0.28125,0.71875,0.1875,"[(6, 11), (12, 11), (12, 11), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (11, 10), (12, 11), (11, 10), (6, 11), (6, 11), (11, 10), (12, 5), (12, 5), (12, 5), (6, 5), (6, 7), (7, 10), (7, 10), (7, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (12, 11), (11, 10), (12, 11), (6, 11), (6, 11), (12, 11), (6, 11), (6, 11), (6, 11), (6, 5), (6, 5), (6, 5), (11, 10), (6, 11), (6, 5), (6, 5), (6, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 13), (12, 5), (12, 13), (12, 11), (12, 11), (6, 11), (6, 11), (6, 11), (6, 5), (12, 13)]"
